OrderID,CustomerID,ProductName,Quantity,InvoiceDate, UnitPrice ,TotalCost ,Country,Discount_Applied,Order Priority,Region,Segment,ExpeditedShipping,PaymentMethod,CustomerRewardsMember
564670,12683,CHILDRENS CIRCUS PARADE MUG,12,8/26/2011 15:44,$1.65 ,$19.80 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,CHILDRENS DOLLY GIRL MUG,12,8/26/2011 15:44,$1.65 ,$19.80 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SPACEBOY CHILDRENS EGG CUP,12,8/26/2011 15:44,$1.25 ,$15.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,CIRCUS PARADE CHILDRENS EGG CUP ,12,8/26/2011 15:44,$1.25 ,$15.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SET OF 5 MINI GROCERY MAGNETS,12,8/26/2011 15:44,$2.08 ,$24.96 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SET OF 5 PANCAKE DAY MAGNETS,36,8/26/2011 15:44,$2.08 ,$74.88 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,WRAP  VINTAGE DOILY ,25,8/26/2011 15:44,$0.42 ,$10.50 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,STORAGE TIN VINTAGE DOILY ,6,8/26/2011 15:44,$2.89 ,$17.34 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,VINTAGE RED ENAMEL TRIM PLATE,12,8/26/2011 15:44,$1.65 ,$19.80 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,VINTAGE RED TRIM ENAMEL BOWL ,12,8/26/2011 15:44,$1.25 ,$15.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,VINTAGE RED ENAMEL TRIM MUG ,12,8/26/2011 15:44,$1.25 ,$15.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,VINTAGE RED ENAMEL TRIM JUG ,4,8/26/2011 15:44,$3.75 ,$15.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SET OF 12 FAIRY CAKE BAKING CASES,8,8/26/2011 15:44,$0.83 ,$6.64 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SET OF 6 TEA TIME BAKING CASES,8,8/26/2011 15:44,$1.25 ,$10.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/26/2011 15:44,$1.65 ,$26.40 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SPOTTY BUNTING,3,8/26/2011 15:44,$4.95 ,$14.85 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,RUSTIC STRAWBERRY JAM POT SMALL,12,8/26/2011 15:44,$1.65 ,$19.80 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683, DOLLY GIRL BEAKER,12,8/26/2011 15:44,$1.25 ,$15.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SPACEBOY BEAKER,12,8/26/2011 15:44,$1.25 ,$15.00 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,CHILDRENS TOY COOKING UTENSIL SET,6,8/26/2011 15:44,$2.08 ,$12.48 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,PARTY BUNTING,4,8/26/2011 15:44,$4.95 ,$19.80 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564670,12683,SET OF 20 KIDS COOKIE CUTTERS,12,8/26/2011 15:44,$2.10 ,$25.20 ,United States,,Medium,Southeast,Corporate,Yes,Credit Card,Yes
564897,12678,PLASTERS IN TIN SPACEBOY,60,8/31/2011 11:22,$1.65 ,$99.00 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,PLASTERS IN TIN WOODLAND ANIMALS,60,8/31/2011 11:22,$1.65 ,$99.00 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,PLASTERS IN TIN CIRCUS PARADE ,60,8/31/2011 11:22,$1.65 ,$99.00 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,ALARM CLOCK BAKELIKE GREEN,20,8/31/2011 11:22,$3.75 ,$75.00 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,ALARM CLOCK BAKELIKE PINK,20,8/31/2011 11:22,$3.75 ,$75.00 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,RABBIT NIGHT LIGHT,288,8/31/2011 11:22,$1.79 ,$515.52 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,SET OF 12 FAIRY CAKE BAKING CASES,72,8/31/2011 11:22,$0.83 ,$59.76 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,SET OF 12 MINI LOAF BAKING CASES,72,8/31/2011 11:22,$0.83 ,$59.76 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,SET OF 6 TEA TIME BAKING CASES,72,8/31/2011 11:22,$1.25 ,$90.00 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564897,12678,SET 40 HEART SHAPE PETIT FOUR CASES,96,8/31/2011 11:22,$1.65 ,$158.40 ,United States,,High,Southeast,Corporate,Yes,Credit Card,No
564906,12682,RABBIT NIGHT LIGHT,120,8/31/2011 12:18,$1.79 ,$214.80 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,Yes
564912,12490,DOORMAT RED RETROSPOT,2,8/31/2011 12:33,$7.95 ,$15.90 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,JUMBO BAG WOODLAND ANIMALS,10,8/31/2011 12:33,$2.08 ,$20.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,SET20 RED RETROSPOT PAPER NAPKINS ,12,8/31/2011 12:33,$0.85 ,$10.20 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,RED RETROSPOT CUP,8,8/31/2011 12:33,$0.85 ,$6.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,RED TOADSTOOL LED NIGHT LIGHT,12,8/31/2011 12:33,$1.65 ,$19.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,PAPER BUNTING RETROSPOT,6,8/31/2011 12:33,$2.95 ,$17.70 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,LUNCH BOX WITH CUTLERY RETROSPOT ,6,8/31/2011 12:33,$2.55 ,$15.30 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,RECYCLING BAG RETROSPOT ,5,8/31/2011 12:33,$2.10 ,$10.50 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,JUMBO BAG SPACEBOY DESIGN,10,8/31/2011 12:33,$2.08 ,$20.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,WRAP RED APPLES ,25,8/31/2011 12:33,$0.42 ,$10.50 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,RABBIT NIGHT LIGHT,24,8/31/2011 12:33,$1.79 ,$42.96 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,JUMBO BAG APPLES,20,8/31/2011 12:33,$2.08 ,$41.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,JUMBO BAG PEARS,10,8/31/2011 12:33,$2.08 ,$20.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,JUMBO BAG VINTAGE LEAF,10,8/31/2011 12:33,$2.08 ,$20.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,JUMBO BAG VINTAGE DOILY ,10,8/31/2011 12:33,$2.08 ,$20.80 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,CHILDRENS CUTLERY RETROSPOT RED ,4,8/31/2011 12:33,$4.15 ,$16.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,CHILDRENS CUTLERY POLKADOT PINK,4,8/31/2011 12:33,$4.15 ,$16.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
564912,12490,JUMBO BAG RED RETROSPOT,20,8/31/2011 12:33,$2.08 ,$41.60 ,United States,,High,Southeast,Consumer,Yes,PayPal,No
565239,12670,LUNCH BAG RED RETROSPOT,10,9/2/2011 9:51,$1.65 ,$16.50 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,LUNCH BAG WOODLAND,10,9/2/2011 9:51,$1.65 ,$16.50 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,TOADSTOOL MONEY BOX,18,9/2/2011 9:51,$2.95 ,$53.10 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,STRAWBERRY LUNCH BOX WITH CUTLERY,12,9/2/2011 9:51,$2.55 ,$30.60 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,RED TOADSTOOL LED NIGHT LIGHT,36,9/2/2011 9:51,$1.65 ,$59.40 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,RED RETROSPOT TAPE,12,9/2/2011 9:51,$0.65 ,$7.80 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,CUTE CATS TAPE,12,9/2/2011 9:51,$0.65 ,$7.80 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,STARS GIFT TAPE ,12,9/2/2011 9:51,$0.65 ,$7.80 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,LUNCH BOX WITH CUTLERY RETROSPOT ,12,9/2/2011 9:51,$2.55 ,$30.60 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,LUNCH BAG SPACEBOY DESIGN ,10,9/2/2011 9:51,$1.65 ,$16.50 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,WOODEN SCHOOL COLOURING SET,12,9/2/2011 9:51,$1.65 ,$19.80 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,SPACEBOY LUNCH BOX ,12,9/2/2011 9:51,$1.95 ,$23.40 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,CIRCUS PARADE LUNCH BOX ,12,9/2/2011 9:51,$1.95 ,$23.40 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,LUNCH BOX I LOVE LONDON,12,9/2/2011 9:51,$1.95 ,$23.40 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,GIRAFFE WOODEN RULER,12,9/2/2011 9:51,$1.95 ,$23.40 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,REVOLVER WOODEN RULER ,12,9/2/2011 9:51,$1.95 ,$23.40 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,TOADSTOOL BEDSIDE LIGHT ,6,9/2/2011 9:51,$8.95 ,$53.70 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,RABBIT NIGHT LIGHT,6,9/2/2011 9:51,$2.08 ,$12.48 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,LUNCH BAG APPLE DESIGN,10,9/2/2011 9:51,$1.65 ,$16.50 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,ICE CREAM BUBBLES,20,9/2/2011 9:51,$0.83 ,$16.60 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,BLACKBLUE POLKADOT UMBRELLA,6,9/2/2011 9:51,$5.95 ,$35.70 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565239,12670,RED RETROSPOT UMBRELLA,6,9/2/2011 9:51,$5.95 ,$35.70 ,United States,,High,Northeast,Consumer,Yes,Credit Card,No
565321,12437,SET20 RED RETROSPOT PAPER NAPKINS ,24,9/2/2011 13:14,$0.85 ,$20.40 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565321,12437,SET10 RED POLKADOT PARTY CANDLES,24,9/2/2011 13:14,$1.25 ,$30.00 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565321,12437,PASTEL COLOUR HONEYCOMB FAN,12,9/2/2011 13:14,$0.39 ,$4.68 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565321,12437,SKULL LUNCH BOX WITH CUTLERY ,6,9/2/2011 13:14,$2.55 ,$15.30 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565321,12437,RED RETROSPOT CAKE STAND,6,9/2/2011 13:14,$10.95 ,$65.70 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565321,12437,PACK OF 6 SKULL PAPER CUPS,12,9/2/2011 13:14,$0.65 ,$7.80 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565321,12437,RETROSPOT PARTY BAG  STICKER SET,8,9/2/2011 13:14,$1.65 ,$13.20 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565321,12437,REGENCY CAKESTAND 3 TIER,6,9/2/2011 13:14,$12.75 ,$76.50 ,United States,,Medium,Northeast,Consumer,Yes,Credit Card,No
565322,12437,BLUE POLKADOT BOWL,8,9/2/2011 13:15,$1.25 ,$10.00 ,United States,,Medium,Northeast,Corporate,No,Credit Card,Yes
565322,12437,RED RETROSPOT BOWL,8,9/2/2011 13:15,$1.25 ,$10.00 ,United States,,Medium,Northeast,Corporate,No,Credit Card,Yes
565322,12437,PARTY INVITES WOODLAND,12,9/2/2011 13:15,$0.85 ,$10.20 ,United States,,Medium,Northeast,Corporate,No,Credit Card,Yes
565322,12437,WOODLAND PARTY BAG  STICKER SET,16,9/2/2011 13:15,$1.65 ,$26.40 ,United States,,Medium,Northeast,Corporate,No,Credit Card,Yes
565322,12437,CHARLOTTE BAG PINK POLKADOT,10,9/2/2011 13:15,$0.85 ,$8.50 ,United States,,Medium,Northeast,Corporate,No,Credit Card,Yes
565443,12567,ASSTD DESIGN RACING CAR PEN,16,9/4/2011 14:22,$1.69 ,$27.04 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,ASSORTED COLOURS SILK FAN,12,9/4/2011 14:22,$0.83 ,$9.96 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,12 PENCILS TALL TUBE WOODLAND,12,9/4/2011 14:22,$0.85 ,$10.20 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,12 PENCILS TALL TUBE RED RETROSPOT,12,9/4/2011 14:22,$0.85 ,$10.20 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,SET10 RED POLKADOT PARTY CANDLES,24,9/4/2011 14:22,$1.25 ,$30.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,WOODEN HAPPY BIRTHDAY GARLAND,6,9/4/2011 14:22,$2.95 ,$17.70 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,ASSORTED TUTTI FRUTTI MIRROR,12,9/4/2011 14:22,$1.25 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,WHITE SPOT RED CERAMIC DRAWER KNOB,12,9/4/2011 14:22,$1.25 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RED TOADSTOOL LED NIGHT LIGHT,12,9/4/2011 14:22,$1.65 ,$19.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,CAMOUFLAGE LED TORCH,12,9/4/2011 14:22,$1.69 ,$20.28 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,SAVE THE PLANET MUG,12,9/4/2011 14:22,$1.25 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RED RETROSPOT TAPE,12,9/4/2011 14:22,$0.65 ,$7.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,STARS GIFT TAPE ,12,9/4/2011 14:22,$0.65 ,$7.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RED  HARMONICA IN BOX ,12,9/4/2011 14:22,$1.25 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,MODERN FLORAL STATIONERY SET,12,9/4/2011 14:22,$1.25 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,9/4/2011 14:22,$0.85 ,$10.20 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,ROUND SNACK BOXES SET OF4 WOODLAND ,6,9/4/2011 14:22,$2.95 ,$17.70 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,LOVE GARLAND PAINTED ZINC ,12,9/4/2011 14:22,$1.65 ,$19.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,AIRLINE BAG VINTAGE TOKYO 78,4,9/4/2011 14:22,$4.25 ,$17.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,AIRLINE BAG VINTAGE JET SET RED,4,9/4/2011 14:22,$4.25 ,$17.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,WALL TIDY RETROSPOT ,5,9/4/2011 14:22,$2.10 ,$10.50 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,REGENCY CAKESTAND 3 TIER,4,9/4/2011 14:22,$12.75 ,$51.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,MINI PAINT SET VINTAGE ,36,9/4/2011 14:22,$0.65 ,$23.40 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,PLASTERS IN TIN WOODLAND ANIMALS,12,9/4/2011 14:22,$1.65 ,$19.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,WOODEN SCHOOL COLOURING SET,12,9/4/2011 14:22,$1.65 ,$19.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,SET OF 2 TEA TOWELS APPLE AND PEARS,6,9/4/2011 14:22,$3.25 ,$19.50 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,METAL DECORATION NAUGHTY CHILDREN ,24,9/4/2011 14:22,$0.85 ,$20.40 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RECYCLED ACAPULCO MAT RED,2,9/4/2011 14:22,$8.25 ,$16.50 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RECYCLED ACAPULCO MAT BLUE,2,9/4/2011 14:22,$8.25 ,$16.50 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RECYCLED ACAPULCO MAT TURQUOISE,2,9/4/2011 14:22,$8.25 ,$16.50 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RECYCLED ACAPULCO MAT LAVENDER,2,9/4/2011 14:22,$8.25 ,$16.50 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,ICE CREAM PEN LIP GLOSS ,24,9/4/2011 14:22,$1.25 ,$30.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,BUNDLE OF 3 RETRO NOTE BOOKS,12,9/4/2011 14:22,$1.65 ,$19.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,BUFFALO BILL TREASURE BOOK BOX,8,9/4/2011 14:22,$2.25 ,$18.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,GYMKHANA TREASURE BOOK BOX,8,9/4/2011 14:22,$2.25 ,$18.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,CHILDRENS CUTLERY DOLLY GIRL ,4,9/4/2011 14:22,$4.15 ,$16.60 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,CHILDRENS CUTLERY SPACEBOY ,4,9/4/2011 14:22,$4.15 ,$16.60 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,DOLLY GIRL CHILDRENS BOWL,8,9/4/2011 14:22,$1.25 ,$10.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,SPACEBOY CHILDRENS BOWL,8,9/4/2011 14:22,$1.25 ,$10.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,DOLLY GIRL CHILDRENS CUP,8,9/4/2011 14:22,$1.25 ,$10.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,SPACEBOY CHILDRENS CUP,8,9/4/2011 14:22,$1.25 ,$10.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567, DOLLY GIRL BEAKER,12,9/4/2011 14:22,$1.25 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,SPACEBOY BEAKER,12,9/4/2011 14:22,$1.25 ,$15.00 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,PARTY BUNTING,4,9/4/2011 14:22,$4.95 ,$19.80 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,ASSORTED COLOUR BIRD ORNAMENT,16,9/4/2011 14:22,$1.69 ,$27.04 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,PURPLE PAPER PARASOL,6,9/4/2011 14:22,$2.95 ,$17.70 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RETRO PLASTIC 70S TRAY,15,9/4/2011 14:22,$0.42 ,$6.30 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,RETRO PLASTIC ELEPHANT TRAY,12,9/4/2011 14:22,$0.85 ,$10.20 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565443,12567,PINK JEWELLED MIRROR TRINKET TRAY,2,9/4/2011 14:22,$9.95 ,$19.90 ,United States,,High,Northeast,Consumer,No,Credit Card,No
565587,12727,PLACE SETTING WHITE HEART,72,9/5/2011 13:38,$0.42 ,$30.24 ,United States,,Medium,Northeast,Corporate,No,Credit Card,No
565587,12727,CAKE STAND WHITE TWO TIER LACE,24,9/5/2011 13:38,$7.65 ,$183.60 ,United States,,Medium,Northeast,Corporate,No,Credit Card,No
565587,12727,SWEETHEART RECIPE BOOK STAND,4,9/5/2011 13:38,$6.75 ,$27.00 ,United States,,Medium,Northeast,Corporate,No,Credit Card,No
565587,12727,LARGE BONNE JAM JAR  TLIGHT HOLDER,24,9/5/2011 13:38,$2.89 ,$69.36 ,United States,,Medium,Northeast,Corporate,No,Credit Card,No
565587,12727,WOOD BLACK BOARD ANT WHITE FINISH,6,9/5/2011 13:38,$7.95 ,$47.70 ,United States,,Medium,Northeast,Corporate,No,Credit Card,No
565587,12727,EDWARDIAN PARASOL NATURAL,12,9/5/2011 13:38,$5.95 ,$71.40 ,United States,,Medium,Northeast,Corporate,No,Credit Card,No
565612,12616,ASSORTED COLOUR MINI CASES,6,9/5/2011 15:17,$7.95 ,$47.70 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,RED RETROSPOT MINI CASES,8,9/5/2011 15:17,$7.95 ,$63.60 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,12 PENCILS TALL TUBE WOODLAND,12,9/5/2011 15:17,$0.85 ,$10.20 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,12 PENCILS TALL TUBE RED RETROSPOT,12,9/5/2011 15:17,$0.85 ,$10.20 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,RETROSPOT CHILDRENS APRON,8,9/5/2011 15:17,$1.95 ,$15.60 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,VINTAGE HEADS AND TAILS CARD GAME ,12,9/5/2011 15:17,$1.25 ,$15.00 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,CHILDRENS APRON SPACEBOY DESIGN,8,9/5/2011 15:17,$1.95 ,$15.60 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,HEADS AND TAILS SPORTING FUN,12,9/5/2011 15:17,$1.25 ,$15.00 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,PICTURE DOMINOES,12,9/5/2011 15:17,$1.45 ,$17.40 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,PLASTERS IN TIN SPACEBOY,12,9/5/2011 15:17,$1.65 ,$19.80 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,PLASTERS IN TIN WOODLAND ANIMALS,12,9/5/2011 15:17,$1.65 ,$19.80 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,PLASTERS IN TIN STRONGMAN,12,9/5/2011 15:17,$1.65 ,$19.80 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,PLASTERS IN TIN CIRCUS PARADE ,12,9/5/2011 15:17,$1.65 ,$19.80 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,CHILDS BREAKFAST SET SPACEBOY ,4,9/5/2011 15:17,$9.95 ,$39.80 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,CHILDS BREAKFAST SET DOLLY GIRL ,4,9/5/2011 15:17,$9.95 ,$39.80 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,CHILDRENS APRON DOLLY GIRL ,6,9/5/2011 15:17,$2.10 ,$12.60 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,DOLLY GIRL CHILDRENS BOWL,8,9/5/2011 15:17,$1.25 ,$10.00 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,SPACEBOY CHILDRENS BOWL,8,9/5/2011 15:17,$1.25 ,$10.00 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,DOLLY GIRL CHILDRENS CUP,8,9/5/2011 15:17,$1.25 ,$10.00 ,United States,,High,Northeast,Corporate,No,PayPal,No
565612,12616,SPACEBOY CHILDRENS CUP,8,9/5/2011 15:17,$1.25 ,$10.00 ,United States,,High,Northeast,Corporate,No,PayPal,No
565801,12685,JUMBO BAG WOODLAND ANIMALS,10,9/7/2011 10:28,$2.08 ,$20.80 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,LUNCH BAG WOODLAND,10,9/7/2011 10:28,$1.65 ,$16.50 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,WOODLAND STORAGE BOX LARGE ,6,9/7/2011 10:28,$2.95 ,$17.70 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,ROUND SNACK BOXES SET OF4 WOODLAND ,6,9/7/2011 10:28,$2.95 ,$17.70 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,LUNCH BAG SPACEBOY DESIGN ,10,9/7/2011 10:28,$1.65 ,$16.50 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,JUMBO BAG PINK POLKADOT,10,9/7/2011 10:28,$2.08 ,$20.80 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,SET OF 36 DOILIES SPACEBOY DESIGN ,12,9/7/2011 10:28,$1.45 ,$17.40 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,REGENCY CAKESTAND 3 TIER,2,9/7/2011 10:28,$12.75 ,$25.50 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,PLASTERS IN TIN SPACEBOY,12,9/7/2011 10:28,$1.65 ,$19.80 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,PLASTERS IN TIN WOODLAND ANIMALS,12,9/7/2011 10:28,$1.65 ,$19.80 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
565801,12685,DOLLY GIRL LUNCH BOX,12,9/7/2011 10:28,$1.95 ,$23.40 ,United States,,Medium,Northeast,Corporate,No,PayPal,No
