SquareFootage,NumBathrooms,NumBedrooms,Price
934.16,2.107325106,3,376548.3196
550.0,1.146339559,3,155927.1016
550.0,1.025898476,3,217705.6329
550.0,1.811296537,2,221361.2166
1508.17,3.353734666,2,504143.4412
1112.53,2.695156693,4,397818.3873
1823.78,3.155990729,3,419687.7832
550.0,3.177459448,3,184673.4119
1497.19,2.044777189,4,598525.1942
630.08,1.130709619,4,169087.4955
550.0,1.0,2,173075.952
550.0,1.80148474,2,216188.775
864.82,1.028008367,3,254403.7403
1446.43,1.0,3,336339.7509
883.15,1.288352805,4,414412.5618
550.0,1.098212074,2,157820.79
550.0,1.766305313,4,155738.7254
1027.62,2.214646469,5,502763.8162
749.05,2.081880703,1,255664.0662
652.65,2.076866787,4,313708.945
1258.04,4.055110876,4,723129.0195
1464.33,3.44636295,3,425611.6652
550.0,3.341157623,1,190459.3301
1253.25,3.141230038,4,703023.0198
1640.53,2.429695148,3,373244.7733
1374.7,1.524770356,3,200241.5569
1034.69,1.0,1,115497.4784
550.0,2.029228483,4,396197.2993
763.97,2.932144218,3,327234.425
914.43,1.984390002,2,120333.7165
1200.48,1.478432579,4,405318.1143
980.7,2.690343791,5,494961.776
911.89,2.303284757,2,321483.2509
1414.96,4.458333411,2,307637.3231
550.0,4.208386677,2,242853.308
1068.13,1.0,1,123982.6111
839.29,1.450624127,5,435836.4462
1025.0,1.0,3,374614.6022
1871.3,3.392256002,3,373283.2345
969.23,2.296565051,4,451607.1293
833.98,1.399957303,1,124213.8928
993.33,2.550064646,4,417684.3441
678.77,1.595301277,5,298794.561
1337.26,2.600733521,4,560068.1806
550.0,1.178959017,2,340917.3854
1345.29,2.257312976,4,342763.2987
1443.95,3.820196359,5,523778.007
550.0,1.670820147,2,155752.5599
1192.83,2.03786619,4,486352.0095
991.63,2.146279342,3,250923.2967
1390.12,3.322871077,6,667923.2014
833.65,3.019856025,4,475596.2442
2270.33,1.0,3,419842.9604
574.52,2.741889744,2,150163.8716
693.72,1.863984941,2,157124.4944
836.49,1.469687891,3,197612.8364
1335.51,2.688470524,2,409646.4482
550.0,1.0,4,148770.5336
550.0,1.0,1,213261.663
782.82,1.0,4,216433.4357
620.84,1.762192488,3,212162.2289
1109.35,1.0,2,201706.6066
978.37,2.560284515,2,261627.3172
1100.96,2.456372441,3,377300.6063
1164.7,1.687716263,1,211992.4724
1456.13,1.0,2,264839.3572
1039.35,2.448497659,3,489802.9489
846.32,1.0,3,315149.8746
550.0,1.0,4,213942.7096
652.06,1.369922378,2,258971.5503
1491.94,3.106000937,2,326000.9774
550.0,2.394913408,3,312373.5076
1965.06,2.599412995,4,404266.6567
1437.55,3.975360503,2,200522.0759
965.39,1.0,2,146466.797
1188.25,1.30577903,4,316356.8508
601.52,3.03960103,4,614452.2313
984.56,1.0,2,109675.7564
1012.32,1.0,4,188197.7996
1600.19,1.068411809,2,177950.6854
1187.7,1.0,2,267719.6513
550.0,2.758771438,3,313537.9701
845.58,2.358655206,4,364494.1333
550.0,2.422100307,4,231084.943
1522.38,2.77269448,2,645447.0741
684.72,1.271397969,4,429335.8056
2027.73,2.00030168,4,305869.2898
550.0,2.517973195,2,271978.4914
1161.42,2.609613824,3,239669.8073
550.0,2.40068882,2,123193.9487
550.0,1.982628969,4,152463.6497
708.42,3.085603707,3,316639.2276
851.29,1.0,5,238850.653
764.52,4.768663768,3,237290.0276
1626.18,1.0,2,314516.4965
1119.76,1.658322355,1,139434.7349
752.32,2.453775853,2,208095.515
726.14,3.362499854,2,390564.6804
550.0,1.974097959,2,136573.2213
1701.92,3.816029315,4,626404.882
1729.0,3.578398802,4,350775.5173
1239.22,1.12446624,4,244689.5845
1556.84,1.03074372,4,240373.1799
1248.45,2.223605355,4,387250.9039
561.66,1.0,2,129689.9637
1063.86,1.420736497,4,293707.9213
956.73,2.804388006,4,368139.5903
550.0,1.0,2,179974.6589
886.37,1.0,4,259050.8582
1877.12,3.507405742,3,326597.9895
961.04,1.0,4,175103.9545
1346.49,1.694774126,3,533177.8282
1162.05,1.0,3,316008.5649
1004.55,1.952284952,3,288943.0812
550.0,1.0,2,151346.0076
1357.24,2.874623682,2,189832.326
550.0,2.612280156,4,165314.1196
1258.98,2.013493145,3,568686.5643
698.31,2.075840252,2,211134.6658
1536.77,1.0,3,212058.1
1798.59,1.47975024,3,366239.7416
793.32,1.0,3,228390.5602
1429.85,2.872092047,5,456091.1396
827.92,1.0,3,300847.7556
550.0,1.17282035,2,160527.0884
1154.48,1.505778539,3,233758.1789
1417.85,1.733996503,5,620761.0913
1141.4,2.420222685,3,417029.354
550.0,3.63608268,3,583594.3052
923.29,1.565527326,3,206009.2135
550.0,1.658917807,2,133702.1794
1114.92,1.76565011,3,212495.787
550.0,3.234262561,3,221981.4242
1507.65,2.135722792,4,474034.7618
1647.35,1.0,2,192633.9577
1218.44,1.702122157,3,427431.2759
550.0,2.120929902,4,261047.3999
550.0,3.495231608,4,296217.7279
550.0,1.934438572,2,129388.4959
1079.63,2.007435553,3,409878.8723
1180.31,2.147470832,5,495929.0495
550.0,1.2640972,3,147745.9663
1070.9,2.070747279,2,219864.9676
743.68,2.25269184,4,475695.0762
1249.65,1.0,3,316529.5757
1493.58,2.728714736,3,423017.0623
1735.68,1.980561208,2,297105.0299
1934.49,2.252833613,3,349472.4024
1814.94,1.0,4,238200.4947
1575.64,3.693667295,4,792610.5784
550.0,1.244592793,2,344047.9713
550.0,2.952521792,3,211818.7781
1305.88,1.280840008,4,285620.1963
1089.42,1.0,3,210535.6385
830.2,2.969806723,2,254107.183
1271.3,1.070327766,3,272714.9805
1119.09,1.0,3,398329.3149
1010.8,1.647701768,2,245087.8371
550.0,2.234515978,3,170927.4512
733.29,2.586492722,2,237038.4748
1227.87,3.898936682,5,461624.9916
678.8,2.11380747,3,224554.9565
652.83,2.222200148,2,140612.4978
1317.8,1.0,3,122369.3828
1932.48,1.0,1,122942.4841
1490.23,2.178167054,5,569970.3125
1358.21,1.0,1,150732.3466
550.0,1.716016249,4,316067.8247
1675.25,2.555001914,1,261671.7439
1202.25,1.068501877,1,133318.193
550.0,1.21416602,3,138399.473
550.0,1.485018179,3,237929.7921
728.9,3.73336677,2,315406.2612
1242.45,1.298774338,4,392453.3512
550.0,1.699246646,2,114903.9616
1307.13,1.246173277,3,237640.116
1129.54,1.0,4,182011.2419
1375.85,1.458095606,4,470823.9488
1151.06,1.267256694,3,202885.8129
550.0,1.356135228,3,111416.3788
614.91,1.757373742,2,208725.8216
820.01,2.566845148,4,314236.1486
931.87,2.700222152,3,284879.1228
856.95,1.949941737,3,233957.5616
1765.4,1.93449809,3,383769.6262
2276.81,1.621499504,3,272141.8741
860.5,4.537739721,3,434302.9891
1041.99,2.683124901,4,514905.4143
917.46,1.0,3,235906.2019
1507.66,4.892005649,4,690817.5719
550.0,1.317584151,2,162023.5571
1396.88,1.958538944,5,538399.5854
550.0,4.325596641,4,254576.9433
988.67,3.658177167,4,397727.5906
1750.04,2.233104394,3,291232.6503
550.0,2.006951829,1,125222.8788
550.0,1.0,3,166647.5865
550.0,1.918061204,2,156166.44
550.0,1.32173432,3,210119.1061
988.51,1.653452693,2,241756.4496
958.57,3.138680638,3,309935.7079
931.9,2.611440375,3,218627.8816
721.86,1.0,2,143641.9416
1143.53,3.756605259,2,286044.0372
715.82,1.414232015,3,104023.8176
1181.53,3.990125472,2,339797.2043
660.33,1.0,4,200364.2045
1408.62,1.435982477,2,169634.2876
950.65,2.662698985,3,352065.9162
2067.52,4.839064125,4,886794.5153
907.53,1.706457192,3,216799.6083
1261.2,1.12703411,5,315392.5697
550.0,1.193013284,3,186050.0754
1670.63,1.52994186,2,351693.9419
1016.27,4.198771961,2,443988.6118
1001.8,2.172002994,4,617207.559
622.21,2.95770453,1,149241.5454
768.34,2.231898071,3,269009.5188
885.62,2.36018486,4,333735.1911
1011.88,3.487228436,5,427831.505
627.81,1.029240812,2,245490.2744
1511.53,2.936296638,3,608847.1727
550.0,1.012144846,2,286517.6173
1779.72,2.871746037,4,593545.3229
1694.81,2.068819406,2,295655.806
1688.66,2.920013713,3,301531.291
550.0,3.129442588,5,210741.0948
907.53,1.0,4,347354.1662
1207.53,2.739403801,3,278669.5552
1042.11,2.397479392,4,477165.3027
1235.16,2.445413443,1,232895.9821
1072.14,3.561651219,2,286157.5785
1037.71,1.09209856,4,281207.9236
753.57,2.022755709,5,353661.9706
1424.81,4.543231399,1,381979.7939
627.46,1.1951207,2,471910.8547
693.41,1.0,4,219383.0633
772.35,1.85799371,3,383782.12
550.0,1.0,3,208066.991
1143.01,2.860662582,3,361524.6245
1239.61,2.545467564,4,659953.378
1014.03,2.128532669,3,224359.4159
743.83,3.065009116,2,332770.3718
2708.44,3.928910621,4,482770.4988
907.67,1.491771879,3,216370.6087
1077.67,3.281676625,3,418251.3239
550.0,1.343697472,3,254496.9435
869.73,1.0,2,115019.541
1029.9,1.650789666,1,100174.4082
550.0,2.055769482,3,347081.426
1117.59,2.563403714,5,525363.0919
1628.4,2.88028503,3,646044.7923
1262.8,2.361664394,2,387011.2144
550.0,1.406700187,1,240366.07
1625.37,3.468749086,3,501007.4446
637.46,3.233333144,3,281735.2741
550.0,1.053595204,3,136459.9782
1993.82,3.871697874,3,620090.1414
1286.95,1.0,3,273118.2426
796.16,1.0,2,153088.6481
686.31,2.410394034,4,466284.5385
1130.98,3.349106902,3,347521.6518
570.95,1.072237852,2,97658.68326
1624.02,2.092767281,3,450177.8117
550.0,2.351374466,2,107024.1718
794.37,3.36973666,3,310568.5287
1025.84,1.708735613,3,231360.7667
1050.8,2.74144018,3,387343.3414
1236.22,1.0,4,381358.9809
550.0,3.078351494,2,143398.796
1855.43,1.468525379,4,474627.2892
1221.31,3.869980855,3,461259.7733
1399.26,1.078026363,4,448211.1312
960.39,2.285729073,1,92938.70913
1266.03,1.479087612,4,424157.0636
1634.15,3.156584263,2,422702.956
1099.39,2.091523985,2,153917.287
1649.83,2.09443974,3,453381.6964
969.93,2.910999291,3,468387.3522
2248.84,4.228159415,5,562257.4662
550.0,3.557614325,1,93232.90803
587.4,2.358537036,3,224747.4841
550.0,1.597603235,1,213545.5455
823.51,3.22873104,3,257575.6003
1558.66,3.083776499,2,374394.5975
1393.42,2.503858343,3,348708.1724
1285.44,2.401828628,4,448917.0742
1570.07,3.719974386,2,365297.3814
550.0,1.461690019,3,152757.5791
935.51,1.895103414,3,275840.3174
1300.82,2.607157512,3,484933.0256
1435.66,1.0,3,370321.2777
550.0,2.253239814,4,292786.7026
1434.23,2.343958386,2,228894.6688
1289.99,1.994528184,3,353073.7393
550.0,1.146577118,4,267446.7827
550.0,1.196183734,1,370271.3157
690.05,1.378203219,3,104158.8928
1745.79,3.632566647,1,447877.4851
550.0,3.568884996,2,129900.059
982.87,2.100869448,3,340568.4586
1323.84,3.767558618,1,450120.2274
550.0,1.856617399,3,114429.4825
550.0,2.150065783,2,104513.2586
550.0,1.911317526,3,324845.1451
883.65,1.698234376,2,117006.0878
923.6,3.450385606,4,381307.9566
794.53,2.09065174,1,115916.9002
550.0,2.852364145,4,242997.8024
1679.48,1.808388196,2,395737.0034
1304.89,4.018235305,4,441519.1742
1155.16,2.083702523,4,310836.675
1835.88,1.0,3,290953.5195
974.94,1.056837421,1,210357.1794
1297.69,2.896392177,2,249026.8006
1532.08,3.279911887,3,529933.9121
1724.11,2.165729143,2,485007.0675
789.27,2.664533798,3,308251.633
1714.11,1.895955694,5,562999.5872
980.86,1.592912204,4,340631.8618
1489.93,3.176080445,4,523767.7046
854.94,1.0,2,126907.9817
741.88,2.44212541,2,146561.8749
1496.13,3.009158001,4,343291.7696
832.82,2.511030586,2,290997.8478
964.37,3.32549664,2,380932.1843
550.0,1.0,4,242757.0393
1080.35,2.476186093,5,509827.0368
1403.77,2.245573102,3,472529.7265
550.0,1.93007416,3,274502.3597
779.1,1.210573587,2,132388.1021
944.74,2.211420114,4,404306.4957
1485.34,4.012901604,3,329247.9503
1128.09,2.512733384,3,334222.911
1421.46,3.54475307,3,339524.9233
1423.13,3.48029946,4,585368.7054
1264.62,3.34515454,4,502126.3337
812.79,3.312295842,4,246889.3273
1491.62,1.0,3,240660.9713
993.08,2.884035331,3,284932.3879
550.0,1.0,3,125238.514
1005.09,2.620519967,4,214698.3418
1110.0,1.629167785,3,382323.3238
1558.41,3.892287571,2,553529.407
951.57,2.919625701,4,586566.5032
783.16,3.590101283,3,538563.3249
550.0,1.719618789,3,123248.2187
1082.1,1.728196092,2,146166.2415
1092.77,1.0,3,251505.5591
959.56,5.199416616,3,368115.7688
804.51,1.759757386,3,240192.4531
1667.57,2.326173617,2,342235.6781
830.53,1.323549075,3,310011.5463
946.23,2.310242007,4,438073.2503
733.8,4.182527766,3,250129.0723
571.32,1.0,1,134947.6784
1038.58,1.323930318,2,124403.889
1538.84,2.39565951,3,440072.279
971.55,1.287436442,3,258582.6683
595.59,2.887519364,3,252517.6259
652.12,2.512237431,3,258512.2302
1921.88,1.522281992,2,498653.2234
651.16,1.947021959,3,329619.015
1033.49,2.715878248,3,279867.7461
1871.4,2.626053311,2,323164.5796
1001.84,3.428486819,2,403830.6891
1795.33,1.0,2,215155.1638
1263.08,2.39577864,4,261183.9614
671.09,1.78416945,3,227842.6556
1044.25,2.221232386,2,197999.7267
1815.46,1.0,2,176935.0647
961.1,1.0,2,108440.3348
697.13,2.22242201,4,299913.9487
1312.12,1.822728798,4,249306.0817
829.58,1.907398915,4,250513.3016
2490.43,3.307885512,4,762115.1725
1001.56,1.384357791,2,329381.0779
1046.96,1.0,3,200388.3774
1545.27,1.025032678,4,409778.0401
550.0,3.542564482,4,413974.069
550.0,1.0,3,103526.004
1621.94,2.555138548,2,257858.5181
661.77,2.063073535,2,232581.0797
812.11,1.0,4,190445.474
550.0,1.444868191,4,319907.6503
1092.04,1.879104679,2,265244.4909
550.0,1.666303248,2,186239.1336
1324.19,2.356585355,4,401616.0384
1156.86,3.534017948,4,550806.2523
1608.87,3.576349096,4,575483.7131
1031.39,2.252930749,3,190496.3225
1598.52,2.342005901,3,325511.0531
780.03,4.016612021,4,538782.9954
1102.15,1.450207084,3,249095.1846
891.48,1.202354245,1,172778.1646
550.0,1.748579274,4,340874.8921
1455.53,1.0,3,273342.7544
1191.08,2.352083642,1,204548.7601
1493.52,2.432358658,2,384459.5762
1005.66,1.524330687,3,330214.4503
1318.48,3.967822363,2,516493.2791
1637.19,1.0,4,431148.7435
1695.41,4.439889241,2,430033.2976
927.68,3.237374127,5,757606.1064
1182.12,1.0,2,239682.4448
550.0,1.0,3,136788.5121
1236.85,1.875878575,2,98929.34482
615.46,1.285770194,3,182808.4471
550.0,1.0,3,127334.7909
1528.58,2.118791517,3,353948.1172
1073.95,3.209491202,3,247148.1142
550.0,1.508814682,2,106924.3224
1678.52,1.497909557,3,416945.0408
1655.22,1.327135097,3,283082.2691
1043.69,3.342722334,2,358917.8559
1591.98,3.135391608,3,405354.2239
550.0,1.0,4,286151.1759
1495.69,2.669487334,1,131566.7884
1753.26,2.122880952,5,517182.0461
767.32,1.450274148,4,480393.3519
1551.81,2.056572628,3,513018.4992
1141.41,4.533244889,5,515607.6582
550.0,1.0,4,176927.042
1777.14,1.0,3,358663.64
1604.98,3.553861449,4,706219.0713
1968.15,2.768173128,4,792894.9964
1110.08,1.662208695,4,268209.7012
550.0,1.308161431,3,218544.7836
620.57,1.0,2,168317.69
550.0,1.473615338,6,267861.9687
1006.33,2.938682587,2,507060.376
550.0,2.58307821,3,228252.0107
901.44,1.085586462,5,417763.8683
729.07,3.948901043,3,383041.2467
583.35,1.0,2,112542.6906
1941.32,1.462922723,4,568980.2354
1484.56,1.985704141,2,389326.1707
705.09,1.174726728,2,264831.5196
820.59,1.0,4,270249.3015
992.02,1.0,3,136396.0182
550.0,2.283658787,5,503860.9955
664.34,3.382167762,4,518778.2562
1035.83,2.0681476,1,120926.3367
583.5,1.0,2,181831.7142
746.61,2.720435151,1,93305.58428
1327.58,3.591157149,4,343331.3822
843.57,1.312093736,2,146723.0108
1385.61,2.781406715,2,330790.1596
1107.8,1.328256705,2,156967.4791
1407.15,2.583406687,5,498276.9679
1619.61,2.977796034,2,542380.0601
1965.66,3.273779005,3,378672.5579
578.86,2.237802931,4,103964.3977
1235.84,1.842031534,2,161625.0268
775.73,1.78444509,3,334002.7703
1121.99,2.251898766,3,305688.4008
1779.8,1.511563193,3,387905.4289
1299.69,1.085453162,3,167472.0815
1063.19,1.0,4,298909.3055
1499.31,1.83259721,4,321947.5436
1327.95,3.776251036,4,542981.5677
1070.45,3.491750395,3,535154.4711
1302.16,3.269085987,3,546651.7415
657.08,1.512336617,4,222960.7761
978.99,2.751617156,4,357079.6137
981.82,1.622687773,4,365333.5173
873.22,2.430444246,3,347310.3844
550.0,1.814805846,4,327888.4721
2019.13,4.588271561,4,883958.615
700.48,2.016688421,3,191506.719
550.0,3.084377902,3,325744.8575
1808.55,2.611942743,3,419930.8983
807.11,3.421309922,4,269009.2878
1452.3,2.608527841,3,419274.0225
550.0,2.396959184,1,106297.8135
879.41,2.266629681,3,273234.9181
1058.49,2.539033669,2,212650.92
808.65,1.0,5,265790.3215
1489.94,2.79095813,3,518750.5255
1171.95,1.858898344,3,384430.795
1628.49,3.44579065,3,492276.2695
1551.28,2.563582951,4,539096.1489
1231.75,2.720742905,1,246079.8052
1115.75,2.317665663,2,301378.5948
550.0,1.780297087,4,301380.6057
1915.77,1.107585888,4,508327.047
1658.09,2.084762896,2,295526.5491
684.47,3.076438976,3,371386.4164
550.0,2.453349618,4,262908.9842
550.0,2.73432654,3,187483.5506
671.79,1.273647109,4,286754.0923
951.87,1.0,2,111636.4294
790.34,1.0,1,191821.5281
821.78,1.0,3,196597.1681
1379.63,2.02118365,3,320930.4065
1823.82,1.596562572,3,481706.3547
1788.56,1.884695177,3,560996.5578
1638.91,1.47430386,4,381219.9857
1418.77,1.0,3,233257.5243
1228.57,2.688729148,3,499059.3625
1778.38,2.606368133,3,356287.0826
1328.2,1.973600299,3,228448.203
1090.39,1.44733322,3,254961.9937
1794.21,4.268789309,4,583770.1028
1262.21,1.706048005,5,572351.0022
603.88,3.245691611,3,189805.7933
1480.66,2.109096043,3,243453.1123
1194.72,4.085573027,3,574331.2741
1077.72,3.31303342,3,327234.4101
550.0,2.547892487,3,179351.7761
550.0,1.0,3,136659.4539
1343.68,2.638454574,4,622140.9135
1135.54,3.087382205,2,519792.0075
550.0,1.502869262,2,192613.5071
1543.04,2.653736989,3,503886.0701
1173.31,3.362560327,2,379823.6921
550.0,1.840081104,4,204157.2991
1550.84,1.0,3,191119.5959
595.71,3.592022237,1,118272.4447
550.0,2.403054434,3,266981.4133
1275.98,2.872522775,3,498000.8251
550.0,2.874642043,4,474375.6673
1453.22,1.553484249,4,273656.1229
1755.32,2.403515741,4,470067.4985
550.0,1.103585987,3,102367.7436
1704.06,2.801518337,2,499211.8898
2173.85,3.817769313,2,356002.4758
1179.73,1.039557475,4,522910.3839
833.03,1.608451202,2,162292.7792
1836.82,2.233311528,2,284968.1098
947.06,2.379477752,3,274730.4351
550.0,2.457996029,2,219396.4462
1201.61,2.787567412,1,260091.1449
550.0,3.11877006,4,346110.3843
574.97,1.494985804,2,139974.2133
550.0,1.969038671,3,185140.7666
753.82,1.22127088,4,350600.5119
879.71,2.670747121,2,289564.8079
1251.3,1.960165295,3,251560.2403
1201.84,2.861316886,2,357035.4249
2229.45,3.008798315,4,478614.6645
591.51,1.660748427,3,218691.7563
1140.4,3.19354156,2,267725.9216
1230.45,2.30162851,4,406482.6391
1333.9,2.664107348,4,257001.1014
611.44,1.603694175,3,255783.5227
1372.23,2.375244271,3,377279.207
665.95,2.250132936,4,217365.301
1332.33,1.004757946,2,173949.9365
845.18,2.860898774,3,450940.4019
1007.38,1.0,3,178030.8073
1849.91,2.508526501,3,746628.1996
906.3,2.814130861,4,566129.1395
1236.55,1.878664351,3,443389.278
795.85,1.0,4,228166.625
871.97,1.0,3,148678.0634
550.0,1.012689651,2,182149.6268
1645.35,2.511600878,2,257960.063
1105.34,1.661614735,2,168283.7713
813.53,1.509748325,5,322453.786
1740.6,2.780128646,5,384186.1217
612.75,1.0,4,126288.3214
1027.16,2.300659761,4,400168.3896
1629.25,3.936229087,2,313587.7653
982.41,3.02268155,3,363913.0036
550.0,1.915741684,4,371438.5382
1159.75,2.722240013,3,361201.223
1070.43,1.0,1,169656.4261
1070.92,1.0,3,159265.5551
550.0,1.224968394,2,122939.5759
1085.41,3.425430312,4,518253.3659
1226.32,1.155728763,5,272607.5873
550.0,2.344320127,3,159738.251
1396.24,1.0,4,197259.9378
1475.33,1.950973549,2,234473.6827
1116.13,1.787935436,5,491275.8051
759.96,4.326870364,3,241167.3799
550.0,1.0,3,213808.0303
1185.79,2.393803022,4,380442.7325
1403.27,1.07740458,1,288566.7654
550.0,1.0,1,256411.2358
762.42,1.0,4,197207.6826
550.0,1.55712734,4,196579.568
1255.41,1.728055742,4,488512.0736
573.29,3.109063721,2,347978.7027
550.0,1.41478699,3,135379.6073
641.69,1.695263885,5,426579.6287
914.69,1.374287766,2,200664.6325
1666.6,2.95049827,3,342150.0252
1471.77,1.455270599,2,354867.3422
2043.27,1.918029489,2,397345.969
683.73,1.0,4,222967.9606
550.0,2.296302966,4,327067.025
1647.78,2.363525748,4,460665.7046
835.7,2.350892168,3,248945.8748
1345.5,1.0,3,374446.7031
1139.21,1.703168404,4,367534.6529
1484.71,3.117119966,3,360765.3965
1196.62,1.720730878,2,154037.7848
647.66,2.903394687,2,148845.0637
1487.78,1.275482758,3,313625.2758
1095.74,4.360224712,4,559482.5761
1535.89,2.870609621,1,396881.8974
757.44,1.0,3,146485.2203
616.33,1.0,3,137586.1798
1158.16,1.0,5,248034.4002
711.33,1.591776387,4,192947.1811
725.24,3.684947109,1,232159.3765
1429.04,1.112939611,4,236439.5814
1280.95,2.50391325,5,705950.4528
666.73,2.367301824,2,184681.2764
926.04,1.0,1,131244.7598
1107.73,1.0,2,185061.8277
1662.92,1.842379616,1,255647.7753
550.0,1.797965159,2,115180.227
1249.1,2.179147945,2,309291.2277
550.0,3.179906914,2,265452.2969
1290.48,1.388925605,4,524952.7752
1212.91,1.0,4,262278.879
1027.76,1.0,4,214955.9156
1310.42,1.287156368,4,229550.2489
550.0,2.602688958,3,218545.0964
1368.13,1.0,3,352120.6362
550.0,2.826773617,2,144233.9454
882.39,3.241552556,5,409285.3193
1576.36,1.096003499,2,260559.2202
550.0,2.149809681,4,145641.8528
1366.75,1.636643736,2,260667.3151
599.43,2.73170379,3,152661.8792
807.17,1.261360314,2,89280.52796
1427.49,2.126220956,4,409661.7901
550.0,2.26245714,4,250347.5042
608.48,1.0,3,314192.7979
642.05,1.0,2,157945.5228
763.2,1.365886682,3,171418.7756
1317.59,1.0,4,376670.0437
550.0,1.722831121,3,111832.2326
1596.29,2.277437668,3,560479.0962
1001.01,1.121423839,4,318960.2502
1516.79,4.574019892,4,752492.1903
1528.0,2.509275723,4,658491.9519
1393.96,3.552416502,4,360582.6831
1242.05,3.012829607,1,198442.2318
550.0,2.83115968,3,233290.3505
1152.37,2.315436854,4,311410.7473
1066.26,2.371148512,4,279107.4169
896.2,1.438048055,2,257617.8489
1450.22,1.79038386,3,443320.3326
550.0,2.09413931,4,319462.0467
1568.42,1.281133673,2,271855.1818
610.36,3.502100638,1,242256.6414
1391.84,3.450977844,3,285629.8997
851.0,2.293377981,4,309108.6326
550.0,1.558136429,3,156383.6703
550.0,2.514087024,3,197044.3929
1160.99,3.022658939,4,624102.7058
1327.5,1.585333637,4,194173.556
1123.12,2.807912486,4,487047.1794
550.0,2.203973098,1,125451.6749
729.32,1.758704994,3,349328.3292
712.47,1.989688885,3,254220.8671
1418.84,1.13741624,3,394669.1087
1448.76,2.803462253,2,484182.6847
1082.47,3.742363,5,429835.6126
678.96,1.69632144,3,239748.4523
1288.75,2.587117573,4,301692.7603
734.27,3.059424717,2,187676.757
786.27,2.973649224,3,359093.1204
1094.17,1.449616869,2,214739.3865
1594.84,3.453196124,3,418571.6063
1251.06,1.0,1,134686.002
870.74,1.0,3,253414.7142
550.0,3.832878952,3,351656.8786
1264.65,2.306745621,3,371066.234
1303.24,2.652564611,2,360551.2605
1486.33,5.349310113,2,659535.8009
550.0,1.0,3,147211.5983
808.49,2.752104853,4,453273.4861
592.36,1.0,4,339157.0087
855.78,3.660301833,3,294669.8888
1648.03,2.698823273,4,462143.3224
1064.85,1.798922461,1,380313.1506
1024.17,1.233902801,2,143482.3805
812.28,1.0,2,116027.4198
904.71,3.243498909,4,488247.7457
695.01,1.0,1,137343.7992
1539.94,2.830258839,3,308897.155
1615.82,1.0,2,232974.9339
1928.33,2.690446109,5,707838.9867
576.38,1.484417754,4,202859.6837
550.0,1.894376541,3,216824.1826
1765.19,1.0,1,231368.8227
550.0,1.415954189,3,248833.4473
1633.13,2.255762947,4,468762.634
1317.76,4.223915819,4,326653.7474
550.0,2.281020695,2,98837.63349
1356.3,2.04530581,3,264098.3392
694.21,3.480775339,3,402029.5958
752.37,2.443595408,3,416237.8512
981.06,1.350855285,4,361101.5661
1946.47,2.650385947,2,372977.0263
593.12,2.338564559,2,172624.5777
550.0,1.0,2,142179.8808
1124.01,3.602764178,3,417501.9437
1346.33,2.245599549,3,364695.618
1237.47,1.484141366,3,378924.1605
1569.85,3.171468099,2,361328.3334
709.19,3.504748093,2,243166.5359
1473.19,2.328022473,1,241318.3675
796.96,1.765963718,1,214878.8232
550.0,1.0,3,142999.6151
1372.58,1.544609601,4,653150.7907
1535.57,2.431553444,2,255996.8651
1261.69,2.181176079,3,225891.6674
1216.19,3.342599119,3,259098.5476
723.29,3.357200029,3,431107.0448
550.0,1.693840617,2,189604.2308
1328.23,2.127279847,4,762685.9792
785.79,2.35816581,3,257395.0336
1679.32,1.831668548,3,487725.8608
1316.02,1.368247982,1,129221.7779
550.5,1.0,3,114322.0427
797.1,1.660443865,2,116389.6093
550.0,1.961230517,3,129359.9835
1008.98,2.205272443,2,220347.0714
1176.34,3.44890261,2,292801.6032
879.97,1.0,1,215651.3935
1383.05,2.302008888,2,367447.8639
917.46,1.0,3,168709.8999
993.27,1.773304577,5,237392.0616
550.0,3.354694913,4,397769.4092
581.91,1.93069249,1,115823.421
550.0,1.750199905,3,161135.2004
1677.82,1.852306618,3,513316.0016
1604.33,2.744919779,3,273513.7158
682.2,1.0,3,134910.6406
1233.94,2.458507679,3,365858.4583
960.83,2.062982041,2,211272.5621
550.0,1.0,3,108928.2486
1538.8,1.849178478,2,300214.8036
550.0,1.618054583,1,168251.1936
550.0,2.072036298,3,168746.1723
1045.55,4.053617517,2,267584.1455
731.76,1.685001997,3,149941.6077
709.95,1.202345328,2,102686.4687
629.62,1.0,4,118968.894
1210.5,1.0,3,283060.7469
550.0,2.348662858,4,387918.9435
1774.77,1.63161423,1,170832.8612
934.87,2.049244824,2,175313.6982
576.58,1.044603612,3,223043.4874
550.0,3.043358717,2,99267.04837
942.19,1.927091786,3,292748.9219
550.0,3.242699714,5,268212.9448
1293.6,1.71433012,2,220514.6841
1169.91,1.0,5,287671.3808
550.0,2.247559841,4,313223.53
1521.72,2.001836397,4,523320.7973
1606.97,1.253391181,4,547065.5475
1493.17,1.970040899,4,264221.5762
1903.55,2.243091432,3,377664.7339
1617.38,3.998378534,2,380038.2127
550.0,2.139260305,3,121280.246
554.35,1.076686559,3,144202.7392
1441.96,1.022996883,4,259399.4915
638.75,4.245493204,4,675518.3312
1133.59,3.42562305,2,372219.1404
550.0,1.895133109,2,183793.3108
1295.36,3.81972069,3,409313.7256
1011.04,3.717889431,4,443378.8118
550.0,1.964345957,3,145596.9618
1039.85,2.235167327,4,302981.5026
